source_platform,title,claim,raw_content,label,category,source_name,source_url,verdict_details,published_at,crawled_at,id
TurnBackHoax.id,[PENIPUAN] Undian Berhadiah Bank NTB... [PENIPUAN] Undian Berhadiah Bank NTB Syariah,[PENIPUAN] Undian Berhadiah Bank NTB... [PENIPUAN] Undian Berhadiah Bank NTB Syariah,"Program undian resmi hanya dilakukan melalui... Program undian resmi hanya dilakukan melalui kanal resmi, seperti...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33468-penipuan-undian-berhadiah-bank-ntb-syariah,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Program undian resmi hanya dilakukan melalui... Program undian resmi hanya dilakukan melalui kanal resmi, seperti...",2026-03-07 08:40:05,2026-08-15 03:06:09,1659
TurnBackHoax.id,[SALAH] Video “Astronot Artemis di... [SALAH] Video “Astronot Artemis di Permukaan Bulan”,[SALAH] Video “Astronot Artemis di... [SALAH] Video “Astronot Artemis di Permukaan Bulan”,"Konten yang beredar adalah hasil rekayasa... Konten yang beredar adalah hasil rekayasa AI, probabilitas atau...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33464-salah-video-astronot-artemis-di-permukaan-bulan,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Konten yang beredar adalah hasil rekayasa... Konten yang beredar adalah hasil rekayasa AI, probabilitas atau...",2026-02-10 08:24:40,2026-08-15 03:06:09,1660
TurnBackHoax.id,"[SALAH] Israel Akui Kalah atas... [SALAH] Israel Akui Kalah atas Iran, Bakal...","[SALAH] Israel Akui Kalah atas... [SALAH] Israel Akui Kalah atas Iran, Bakal...",Konteks asli dokumentasi adalah momen Perdana... Konteks asli dokumentasi adalah momen Perdana Menteri Israel Benjamin...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33463-salah-israel-akui-kalah-atas-iran-bakal-ganti-biaya-perang,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Konteks asli dokumentasi adalah momen Perdana... Konteks asli dokumentasi adalah momen Perdana Menteri Israel Benjamin...,2026-03-11 08:42:33,2026-08-15 03:06:09,1661
TurnBackHoax.id,[PENIPUAN] Gibran Umumkan Program Dana... [PENIPUAN] Gibran Umumkan Program Dana Hibah dari...,[PENIPUAN] Gibran Umumkan Program Dana... [PENIPUAN] Gibran Umumkan Program Dana Hibah dari...,"Faktanya, konteks asli video tersebut adalah... Faktanya, konteks asli video tersebut adalah Gibran mengucapkan selamat...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33461-penipuan-gibran-umumkan-program-dana-hibah-dari-arab-saudi,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, konteks asli video tersebut adalah... Faktanya, konteks asli video tersebut adalah Gibran mengucapkan selamat...",2026-01-23 08:13:34,2026-08-15 03:06:09,1662
TurnBackHoax.id,[SALAH] Pigai Klaim Kematian Prajurit... [SALAH] Pigai Klaim Kematian Prajurit TNI di...,[SALAH] Pigai Klaim Kematian Prajurit... [SALAH] Pigai Klaim Kematian Prajurit TNI di...,Tidak ditemukan bukti pernyataan tersebut di... Tidak ditemukan bukti pernyataan tersebut di sumber resmi maupun...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33460-salah-pigai-klaim-kematian-prajurit-tni-di-lebanon-bukan-pelanggaran-ham,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Tidak ditemukan bukti pernyataan tersebut di... Tidak ditemukan bukti pernyataan tersebut di sumber resmi maupun...,2026-03-09 08:41:19,2026-08-15 03:06:09,1663
TurnBackHoax.id,[SALAH] Undian Berhadiah Bank Papua... [SALAH] Undian Berhadiah Bank Papua 2026,[SALAH] Undian Berhadiah Bank Papua... [SALAH] Undian Berhadiah Bank Papua 2026,Informasi mengenai undian berhadiah Bank Papua... Informasi mengenai undian berhadiah Bank Papua yang beredar melalui...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33459-salah-undian-berhadiah-bank-papua-2026,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Informasi mengenai undian berhadiah Bank Papua... Informasi mengenai undian berhadiah Bank Papua yang beredar melalui...,2026-01-23 08:13:34,2026-08-15 03:06:09,1664
TurnBackHoax.id,[PENIPUAN] Dana Hibah Kiai Abdullah [PENIPUAN] Dana Hibah Kiai Abdullah,[PENIPUAN] Dana Hibah Kiai Abdullah [PENIPUAN] Dana Hibah Kiai Abdullah,"Tidak ditemukan informasi tersebut pada sumber... Tidak ditemukan informasi tersebut pada sumber kredibel. Selain itu,...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33458-penipuan-dana-hibah-kiai-abdullah,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Tidak ditemukan informasi tersebut pada sumber... Tidak ditemukan informasi tersebut pada sumber kredibel. Selain itu,...",2026-04-18 09:05:59,2026-08-15 03:06:09,1665
TurnBackHoax.id,"[SALAH] Video ""Netanyahu Dikeroyok Parlemen... [SALAH] Video ""Netanyahu Dikeroyok Parlemen Israel""","[SALAH] Video ""Netanyahu Dikeroyok Parlemen... [SALAH] Video ""Netanyahu Dikeroyok Parlemen Israel""","Faktanya, video tersebut menunjukkan serangan terhadap... Faktanya, video tersebut menunjukkan serangan terhadap politisi Bulgaria Ahmed...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33457-salah-video-netanyahu-dikeroyok-parlemen-israel,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, video tersebut menunjukkan serangan terhadap... Faktanya, video tersebut menunjukkan serangan terhadap politisi Bulgaria Ahmed...",2026-01-03 08:01:14,2026-08-15 03:06:10,1666
TurnBackHoax.id,[SALAH] Terkonfirmasi Iran Menyerang Kapal... [SALAH] Terkonfirmasi Iran Menyerang Kapal Tanker Terkait...,[SALAH] Terkonfirmasi Iran Menyerang Kapal... [SALAH] Terkonfirmasi Iran Menyerang Kapal Tanker Terkait...,"Faktanya, video yang dibagikan adalah video... Faktanya, video yang dibagikan adalah video tabrakan antara kapal...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33433-salah-terkonfirmasi-iran-menyerang-kapal-tanker-terkait-as-di-selat-hormuz,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, video yang dibagikan adalah video... Faktanya, video yang dibagikan adalah video tabrakan antara kapal...",2026-04-18 09:05:59,2026-08-15 03:06:10,1667
TurnBackHoax.id,[SALAH] Pemerintah Resmi Cabut Cukai... [SALAH] Pemerintah Resmi Cabut Cukai Rokok,[SALAH] Pemerintah Resmi Cabut Cukai... [SALAH] Pemerintah Resmi Cabut Cukai Rokok,"Faktanya, pemerintah tidak mencabut cukai hasil... Faktanya, pemerintah tidak mencabut cukai hasil tembakau, tetapi memutuskan...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33427-salah-pemerintah-resmi-cabut-cukai-rokok,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, pemerintah tidak mencabut cukai hasil... Faktanya, pemerintah tidak mencabut cukai hasil tembakau, tetapi memutuskan...",2026-05-19 09:25:06,2026-08-15 03:06:10,1668
TurnBackHoax.id,[PENIPUAN] Bantuan Modal Usaha dari... [PENIPUAN] Bantuan Modal Usaha dari Pemerintah Lewat...,[PENIPUAN] Bantuan Modal Usaha dari... [PENIPUAN] Bantuan Modal Usaha dari Pemerintah Lewat...,"Video yang beredar adalah hasil rekayasa... Video yang beredar adalah hasil rekayasa AI, probabilitas atau...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33426-penipuan-bantuan-modal-usaha-dari-pemerintah-lewat-mahfud-md,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Video yang beredar adalah hasil rekayasa... Video yang beredar adalah hasil rekayasa AI, probabilitas atau...",2026-05-12 09:20:47,2026-08-15 03:06:10,1669
TurnBackHoax.id,[PENIPUAN] Tautan Rekrutmen Pertamina 2026 [PENIPUAN] Tautan Rekrutmen Pertamina 2026,[PENIPUAN] Tautan Rekrutmen Pertamina 2026 [PENIPUAN] Tautan Rekrutmen Pertamina 2026,Unggahan berisi tautan “rekrutmen Pertamina 2026”... Unggahan berisi tautan “rekrutmen Pertamina 2026” yang mengarah ke...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33424-penipuan-tautan-rekrutmen-pertamina-2026,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Unggahan berisi tautan “rekrutmen Pertamina 2026”... Unggahan berisi tautan “rekrutmen Pertamina 2026” yang mengarah ke...,2026-07-08 09:55:56,2026-08-15 03:06:10,1670
TurnBackHoax.id,[SALAH] Arab Saudi Putuskan Hubungan... [SALAH] Arab Saudi Putuskan Hubungan dengan AS,[SALAH] Arab Saudi Putuskan Hubungan... [SALAH] Arab Saudi Putuskan Hubungan dengan AS,Tidak ditemukan informasi kredibel yang membenarkan... Tidak ditemukan informasi kredibel yang membenarkan klaim. Unggahan video...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33423-salah-arab-saudi-putuskan-hubungan-dengan-as,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Tidak ditemukan informasi kredibel yang membenarkan... Tidak ditemukan informasi kredibel yang membenarkan klaim. Unggahan video...,2026-08-01 10:10:44,2026-08-15 03:06:10,1671
TurnBackHoax.id,[SALAH Bahlil Wajibkan Seluruh Masyarakat... [SALAH Bahlil Wajibkan Seluruh Masyarakat Ganti ke...,[SALAH Bahlil Wajibkan Seluruh Masyarakat... [SALAH Bahlil Wajibkan Seluruh Masyarakat Ganti ke...,"Faktanya, tidak ditemukan informasi resmi atau... Faktanya, tidak ditemukan informasi resmi atau pemberitaan kredibel yang...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33422-salah-bahlil-wajibkan-seluruh-masyarakat-ganti-ke-motor-listrik,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, tidak ditemukan informasi resmi atau... Faktanya, tidak ditemukan informasi resmi atau pemberitaan kredibel yang...",2026-02-09 08:24:03,2026-08-15 03:06:10,1672
TurnBackHoax.id,[PENIPUAN] Lowongan Pekerjaan Angkasa Pura [PENIPUAN] Lowongan Pekerjaan Angkasa Pura,[PENIPUAN] Lowongan Pekerjaan Angkasa Pura [PENIPUAN] Lowongan Pekerjaan Angkasa Pura,Pendaftaran lowongan kerja Angkasa Pura hanya... Pendaftaran lowongan kerja Angkasa Pura hanya dilakukan melalui kanal...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33421-penipuan-lowongan-pekerjaan-angkasa-pura,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Pendaftaran lowongan kerja Angkasa Pura hanya... Pendaftaran lowongan kerja Angkasa Pura hanya dilakukan melalui kanal...,2026-08-09 10:15:40,2026-08-15 03:06:10,1673
TurnBackHoax.id,[SALAH] Prabowo dan Purbaya Sepakat... [SALAH] Prabowo dan Purbaya Sepakat Turunkan Harga...,[SALAH] Prabowo dan Purbaya Sepakat... [SALAH] Prabowo dan Purbaya Sepakat Turunkan Harga...,Tidak ada keputusan resmi maupun kesepakatan... Tidak ada keputusan resmi maupun kesepakatan Presiden Prabowo Subianto...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33420-salah-prabowo-dan-purbaya-sepakat-turunkan-harga-pertalite,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Tidak ada keputusan resmi maupun kesepakatan... Tidak ada keputusan resmi maupun kesepakatan Presiden Prabowo Subianto...,2026-05-16 09:23:15,2026-08-15 03:06:10,1674
TurnBackHoax.id,[SALAH] Anies Baswedan Serukan Penggulingan... [SALAH] Anies Baswedan Serukan Penggulingan Prabowo,[SALAH] Anies Baswedan Serukan Penggulingan... [SALAH] Anies Baswedan Serukan Penggulingan Prabowo,"Faktanya, judul berita dan foto yang... Faktanya, judul berita dan foto yang beredar merupakan hasil...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33419-salah-anies-baswedan-serukan-penggulingan-prabowo,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, judul berita dan foto yang... Faktanya, judul berita dan foto yang beredar merupakan hasil...",2026-04-20 09:07:13,2026-08-15 03:06:10,1675
TurnBackHoax.id,[SALAH] Warga Indonesia Sumbang Ratusan... [SALAH] Warga Indonesia Sumbang Ratusan Miliar ke...,[SALAH] Warga Indonesia Sumbang Ratusan... [SALAH] Warga Indonesia Sumbang Ratusan Miliar ke...,Tidak ditemukan pernyataan kredibel yang membenarkan... Tidak ditemukan pernyataan kredibel yang membenarkan klaim. Foto pada...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33332-salah-warga-indonesia-sumbang-ratusan-miliar-ke-iran,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Tidak ditemukan pernyataan kredibel yang membenarkan... Tidak ditemukan pernyataan kredibel yang membenarkan klaim. Foto pada...,2026-01-11 08:06:10,2026-08-15 03:06:10,1676
TurnBackHoax.id,"[SALAH] Video Meteor Jatuh di... [SALAH] Video Meteor Jatuh di Lampung, Bakar...","[SALAH] Video Meteor Jatuh di... [SALAH] Video Meteor Jatuh di Lampung, Bakar...","Fenomena tersebut merupakan sampah antariksa yang... Fenomena tersebut merupakan sampah antariksa yang terbakar di atmosfer,...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33331-salah-video-meteor-jatuh-di-lampung-bakar-area-pendaratan,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Fenomena tersebut merupakan sampah antariksa yang... Fenomena tersebut merupakan sampah antariksa yang terbakar di atmosfer,...",2026-03-05 08:38:51,2026-08-15 03:06:10,1677
TurnBackHoax.id,[PENIPUAN] Sri Mulyani Bagi-Bagi Bansos... [PENIPUAN] Sri Mulyani Bagi-Bagi Bansos 2026,[PENIPUAN] Sri Mulyani Bagi-Bagi Bansos... [PENIPUAN] Sri Mulyani Bagi-Bagi Bansos 2026,Tidak ditemukan informasi kredibel yang membenarkan... Tidak ditemukan informasi kredibel yang membenarkan klaim. Unggahan foto...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33314-penipuan-sri-mulyani-bagi-bagi-bansos-2026,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Tidak ditemukan informasi kredibel yang membenarkan... Tidak ditemukan informasi kredibel yang membenarkan klaim. Unggahan foto...,2026-01-15 08:08:38,2026-08-15 03:06:10,1678
TurnBackHoax.id,[PENIPUAN] Purbaya Beri Bantuan Untuk... [PENIPUAN] Purbaya Beri Bantuan Untuk Lansia,[PENIPUAN] Purbaya Beri Bantuan Untuk... [PENIPUAN] Purbaya Beri Bantuan Untuk Lansia,Program bantuan sosial bagi lansia tidak... Program bantuan sosial bagi lansia tidak disalurkan melalui kontak...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33313-penipuan-purbaya-beri-bantuan-untuk-lansia,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Program bantuan sosial bagi lansia tidak... Program bantuan sosial bagi lansia tidak disalurkan melalui kontak...,2026-03-11 08:42:33,2026-08-15 03:06:10,1679
TurnBackHoax.id,[PENIPUAN] Tautan Pendaftaran Kartu Indonesia... [PENIPUAN] Tautan Pendaftaran Kartu Indonesia Pintar (KIP)...,[PENIPUAN] Tautan Pendaftaran Kartu Indonesia... [PENIPUAN] Tautan Pendaftaran Kartu Indonesia Pintar (KIP)...,Unggahan berisi tautan “pendaftaran KIP kuliah... Unggahan berisi tautan “pendaftaran KIP kuliah tahun 2026” yang...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33312-penipuan-tautan-pendaftaran-kartu-indonesia-pintar-kip-kuliah-2026,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Unggahan berisi tautan “pendaftaran KIP kuliah... Unggahan berisi tautan “pendaftaran KIP kuliah tahun 2026” yang...,2026-01-31 08:18:30,2026-08-15 03:06:10,1680
TurnBackHoax.id,[PENIPUAN] Tautan Pendaftaran Beasiswa Djarum [PENIPUAN] Tautan Pendaftaran Beasiswa Djarum,[PENIPUAN] Tautan Pendaftaran Beasiswa Djarum [PENIPUAN] Tautan Pendaftaran Beasiswa Djarum,Unggahan berisi tautan “pendaftaran Beasiswa Djarum”... Unggahan berisi tautan “pendaftaran Beasiswa Djarum” yang mengarah ke...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33311-penipuan-tautan-pendaftaran-beasiswa-djarum,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Unggahan berisi tautan “pendaftaran Beasiswa Djarum”... Unggahan berisi tautan “pendaftaran Beasiswa Djarum” yang mengarah ke...,2026-06-07 09:36:49,2026-08-15 03:06:10,1681
TurnBackHoax.id,[PENIPUAN] Tautan Pendaftaran BLT Kesra... [PENIPUAN] Tautan Pendaftaran BLT Kesra 2026,[PENIPUAN] Tautan Pendaftaran BLT Kesra... [PENIPUAN] Tautan Pendaftaran BLT Kesra 2026,"Faktanya, pemerintah belum mengumumkan rencana penyaluran... Faktanya, pemerintah belum mengumumkan rencana penyaluran BLT Kesra di...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33308-penipuan-tautan-pendaftaran-blt-kesra-2026,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, pemerintah belum mengumumkan rencana penyaluran... Faktanya, pemerintah belum mengumumkan rencana penyaluran BLT Kesra di...",2026-07-06 09:54:42,2026-08-15 03:06:10,1682
TurnBackHoax.id,[SALAH] Turki Kerahkan Ribuan Helikopter... [SALAH] Turki Kerahkan Ribuan Helikopter ke Iran,[SALAH] Turki Kerahkan Ribuan Helikopter... [SALAH] Turki Kerahkan Ribuan Helikopter ke Iran,"Faktanya, video tersebut merupakan bagian dari... Faktanya, video tersebut merupakan bagian dari latihan atraksi udara...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33307-salah-turki-kerahkan-ribuan-helikopter-ke-iran,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, video tersebut merupakan bagian dari... Faktanya, video tersebut merupakan bagian dari latihan atraksi udara...",2026-07-15 10:00:15,2026-08-15 03:06:10,1683
TurnBackHoax.id,[SALAH] Rakyat UEA Desak Raja... [SALAH] Rakyat UEA Desak Raja Arab untuk...,[SALAH] Rakyat UEA Desak Raja... [SALAH] Rakyat UEA Desak Raja Arab untuk...,"Faktanya, konteks asli video 300.000 atlet... Faktanya, konteks asli video 300.000 atlet memadati Sheikh Zayed...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33306-salah-rakyat-uea-desak-raja-arab-untuk-usir-pangkalan-militer-as,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, konteks asli video 300.000 atlet... Faktanya, konteks asli video 300.000 atlet memadati Sheikh Zayed...",2026-01-08 08:04:19,2026-08-15 03:06:10,1684
TurnBackHoax.id,[SALAH] 2 Helikopter Amerika Dirudal... [SALAH] 2 Helikopter Amerika Dirudal Iran,[SALAH] 2 Helikopter Amerika Dirudal... [SALAH] 2 Helikopter Amerika Dirudal Iran,"Informasi yang beredar tidak berkaitan dengan... Informasi yang beredar tidak berkaitan dengan peristiwa di Iran,...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33305-salah-2-helikopter-amerika-dirudal-iran,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Informasi yang beredar tidak berkaitan dengan... Informasi yang beredar tidak berkaitan dengan peristiwa di Iran,...",2026-07-30 10:09:30,2026-08-15 03:06:10,1685
TurnBackHoax.id,"[SALAH] Bentrokan di Bandara Ben... [SALAH] Bentrokan di Bandara Ben Gurion, Tel...","[SALAH] Bentrokan di Bandara Ben... [SALAH] Bentrokan di Bandara Ben Gurion, Tel...","Faktanya, video yang dibagikan terjadi di... Faktanya, video yang dibagikan terjadi di sebuah sinepleks dan...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33174-salah-bentrokan-di-bandara-ben-gurion-tel-aviv-israel,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, video yang dibagikan terjadi di... Faktanya, video yang dibagikan terjadi di sebuah sinepleks dan...",2026-06-30 09:51:00,2026-08-15 03:06:10,1686
TurnBackHoax.id,"[SALAH] Video ""Kepanikan di Pantai... [SALAH] Video ""Kepanikan di Pantai Eilat karena...","[SALAH] Video ""Kepanikan di Pantai... [SALAH] Video ""Kepanikan di Pantai Eilat karena...","Faktanya, kepanikan di Daytona Beach dipicu... Faktanya, kepanikan di Daytona Beach dipicu oleh kerumunan saat...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33173-salah-video-kepanikan-di-pantai-eilat-karena-serangan-rudal-iran,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, kepanikan di Daytona Beach dipicu... Faktanya, kepanikan di Daytona Beach dipicu oleh kerumunan saat...",2026-03-08 08:40:42,2026-08-15 03:06:10,1687
TurnBackHoax.id,"[SALAH] Video ""Rudal Iran Ledakkan... [SALAH] Video ""Rudal Iran Ledakkan Bandara Israel""","[SALAH] Video ""Rudal Iran Ledakkan... [SALAH] Video ""Rudal Iran Ledakkan Bandara Israel""","Faktanya, video yang beredar merupakan hasil... Faktanya, video yang beredar merupakan hasil rekayasa kecerdasan buatan...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33172-salah-video-rudal-iran-ledakkan-bandara-israel,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, video yang beredar merupakan hasil... Faktanya, video yang beredar merupakan hasil rekayasa kecerdasan buatan...",2026-07-07 09:55:19,2026-08-15 03:06:10,1688
TurnBackHoax.id,[SALAH] China Kirim Personel dan... [SALAH] China Kirim Personel dan Alat Tempur...,[SALAH] China Kirim Personel dan... [SALAH] China Kirim Personel dan Alat Tempur...,"Faktanya, video yang beredar merupakan gabungan... Faktanya, video yang beredar merupakan gabungan dari beberapa klip...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33171-salah-china-kirim-personel-dan-alat-tempur-untuk-iran,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, video yang beredar merupakan gabungan... Faktanya, video yang beredar merupakan gabungan dari beberapa klip...",2026-04-15 09:04:08,2026-08-15 03:06:10,1689
TurnBackHoax.id,[SALAH] Jusuf Kalla Temukan Dana... [SALAH] Jusuf Kalla Temukan Dana Triliunan Demi...,[SALAH] Jusuf Kalla Temukan Dana... [SALAH] Jusuf Kalla Temukan Dana Triliunan Demi...,"Faktanya, tidak ditemukan informasi kredibel yang... Faktanya, tidak ditemukan informasi kredibel yang membenarkan klaim. Unggahan...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33167-salah-jusuf-kalla-temukan-dana-triliunan-demi-tutup-kasus-ijazah-jokowi-dan-ugm,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, tidak ditemukan informasi kredibel yang... Faktanya, tidak ditemukan informasi kredibel yang membenarkan klaim. Unggahan...",2026-04-23 09:09:04,2026-08-15 03:06:10,1690
TurnBackHoax.id,[SALAH] Gus Yaqut Bebas dari... [SALAH] Gus Yaqut Bebas dari Segala Tuntutan,[SALAH] Gus Yaqut Bebas dari... [SALAH] Gus Yaqut Bebas dari Segala Tuntutan,Tidak ditemukan informasi valid dari pemberitaan... Tidak ditemukan informasi valid dari pemberitaan kredibel yang membenarkan...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33166-salah-gus-yaqut-bebas-dari-segala-tuntutan,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Tidak ditemukan informasi valid dari pemberitaan... Tidak ditemukan informasi valid dari pemberitaan kredibel yang membenarkan...,2026-07-19 10:02:43,2026-08-15 03:06:10,1691
TurnBackHoax.id,"[SALAH] Foto ""Militer AS dan... [SALAH] Foto ""Militer AS dan Israel Berhasil...","[SALAH] Foto ""Militer AS dan... [SALAH] Foto ""Militer AS dan Israel Berhasil...",Faktanya gambar tersebut adalah pasukan militer... Faktanya gambar tersebut adalah pasukan militer AS yang sedang...,HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33117-salah-foto-militer-as-dan-israel-berhasil-menduduki-wilayah-iran,SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya gambar tersebut adalah pasukan militer... Faktanya gambar tersebut adalah pasukan militer AS yang sedang...,2026-03-08 08:40:42,2026-08-15 03:06:10,1692
TurnBackHoax.id,[SALAH] Iran Berhasil Mengamankan Pasukan... [SALAH] Iran Berhasil Mengamankan Pasukan Delta Force...,[SALAH] Iran Berhasil Mengamankan Pasukan... [SALAH] Iran Berhasil Mengamankan Pasukan Delta Force...,"Faktanya, gambar tersebut merupakan hasil rekayasa... Faktanya, gambar tersebut merupakan hasil rekayasa kecerdasan buatan (AI)...",HOAX,Hoax Media Sosial,TurnBackHoax.id (MAFINDO),https://turnbackhoax.id/articles/33116-salah-iran-berhasil-mengamankan-pasukan-delta-force-as-penculik-presiden-venezuela,"SALAH / HOAX. Artikel cek fakta resmi dari TurnBackHoax.id (MAFINDO). Faktanya, gambar tersebut merupakan hasil rekayasa... Faktanya, gambar tersebut merupakan hasil rekayasa kecerdasan buatan (AI)...",2026-03-19 08:47:29,2026-08-15 03:06:10,1693
