id,source_platform,original_title,raw_text,cleaned_text,tokens,token_count_before,token_count_after,reduction_percentage,label,category,source_url,published_at,label_text,label_num
1732,TurnBackHoax.id,"[SALAH] Dokumentasi ""Bandara Israel Hancur... [SALAH] Dokumentasi ""Bandara Israel Hancur Lebur Dirudal...","[SALAH] Dokumentasi ""Bandara Israel Hancur... [SALAH] Dokumentasi ""Bandara Israel Hancur Lebur Dirudal... [SALAH] Dokumentasi ""Bandara Israel Hancur... [SALAH] Dokumentasi ""Bandara Israel Hancur Lebur Dirudal... Faktanya, video yang beredar merupakan hasil... Faktanya, video yang beredar merupakan hasil manipulasi AI dengan...",salah dokumentasi bandara israel hancur salah dokumentasi bandara israel hancur lebur dirudal salah dokumentasi bandara israel hancur salah dokumentasi bandara israel hancur lebur dirudal faktanya video beredar merupakan hasil faktanya video beredar merupakan hasil manipulasi ai,"salah,dokumentasi,bandara,israel,hancur,salah,dokumentasi,bandara,israel,hancur,lebur,dirudal,salah,dokumentasi,bandara,israel,hancur,salah,dokumentasi,bandara,israel,hancur,lebur,dirudal,faktanya,video,beredar,merupakan,hasil,faktanya,video,beredar,merupakan,hasil,manipulasi,ai",39,36,7.7,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/32832-salah-dokumentasi-bandara-israel-hancur-lebur-dirudal-iran,2026-06-14 09:41:08,HOAX,1
1733,TurnBackHoax.id,[PENIPUAN] Tautan Pendaftaran THR Keagamaan [PENIPUAN] Tautan Pendaftaran THR Keagamaan,[PENIPUAN] Tautan Pendaftaran THR Keagamaan [PENIPUAN] Tautan Pendaftaran THR Keagamaan [PENIPUAN] Tautan Pendaftaran THR Keagamaan [PENIPUAN] Tautan Pendaftaran THR Keagamaan Tautan yang dibagikan merupakan percobaan phishing... Tautan yang dibagikan merupakan percobaan phishing dan THR dibayarkan...,penipuan tautan pendaftaran thr keagamaan penipuan tautan pendaftaran thr keagamaan penipuan tautan pendaftaran thr keagamaan penipuan tautan pendaftaran thr keagamaan tautan dibagikan merupakan percobaan phishing tautan dibagikan merupakan percobaan phishing thr dibayarkan,"penipuan,tautan,pendaftaran,thr,keagamaan,penipuan,tautan,pendaftaran,thr,keagamaan,penipuan,tautan,pendaftaran,thr,keagamaan,penipuan,tautan,pendaftaran,thr,keagamaan,tautan,dibagikan,merupakan,percobaan,phishing,tautan,dibagikan,merupakan,percobaan,phishing,thr,dibayarkan",35,32,8.6,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/32831-penipuan-tautan-pendaftaran-thr-keagamaan,2026-04-04 08:57:21,HOAX,1
1734,TurnBackHoax.id,[PENIPUAN] Tautan Undian Ramadan Berhadiah... [PENIPUAN] Tautan Undian Ramadan Berhadiah dari Alfamart,[PENIPUAN] Tautan Undian Ramadan Berhadiah... [PENIPUAN] Tautan Undian Ramadan Berhadiah dari Alfamart [PENIPUAN] Tautan Undian Ramadan Berhadiah... [PENIPUAN] Tautan Undian Ramadan Berhadiah dari Alfamart Tautan tidak mengarah ke laman resmi... Tautan tidak mengarah ke laman resmi Alfamart. Unggahan berisi...,penipuan tautan undian ramadan berhadiah penipuan tautan undian ramadan berhadiah alfamart penipuan tautan undian ramadan berhadiah penipuan tautan undian ramadan berhadiah alfamart tautan mengarah laman resmi tautan mengarah laman resmi alfamart unggahan berisi,"penipuan,tautan,undian,ramadan,berhadiah,penipuan,tautan,undian,ramadan,berhadiah,alfamart,penipuan,tautan,undian,ramadan,berhadiah,penipuan,tautan,undian,ramadan,berhadiah,alfamart,tautan,mengarah,laman,resmi,tautan,mengarah,laman,resmi,alfamart,unggahan,berisi",39,33,15.4,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/32828-penipuan-tautan-undian-ramadan-berhadiah-dari-alfamart,2026-04-23 09:09:04,HOAX,1
1735,TurnBackHoax.id,[SALAH] 1.100 Prajurit AS Gugur... [SALAH] 1.100 Prajurit AS Gugur saat Perang...,"[SALAH] 1.100 Prajurit AS Gugur... [SALAH] 1.100 Prajurit AS Gugur saat Perang... [SALAH] 1.100 Prajurit AS Gugur... [SALAH] 1.100 Prajurit AS Gugur saat Perang... Faktanya, per 10-11 Maret 2026 mengenai... Faktanya, per 10-11 Maret 2026 mengenai konflik bersenjata yang...",salah 100 prajurit as gugur salah 100 prajurit as gugur perang salah 100 prajurit as gugur salah 100 prajurit as gugur perang faktanya per 10 11 maret 2026 mengenai faktanya per 10 11 maret 2026 mengenai konflik bersenjata,"salah,100,prajurit,as,gugur,salah,100,prajurit,as,gugur,perang,salah,100,prajurit,as,gugur,salah,100,prajurit,as,gugur,perang,faktanya,per,10,11,maret,2026,mengenai,faktanya,per,10,11,maret,2026,mengenai,konflik,bersenjata",39,38,2.6,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/32827-salah-1-100-prajurit-as-gugur-saat-perang-dengan-iran,2026-02-27 08:35:09,HOAX,1
1736,TurnBackHoax.id,[SALAH] Bahlil: PLN Merugi karena... [SALAH] Bahlil: PLN Merugi karena Rakyat Tidak...,[SALAH] Bahlil: PLN Merugi karena... [SALAH] Bahlil: PLN Merugi karena Rakyat Tidak... [SALAH] Bahlil: PLN Merugi karena... [SALAH] Bahlil: PLN Merugi karena Rakyat Tidak... Tidak ditemukan pernyataan resmi maupun pemberitaan... Tidak ditemukan pernyataan resmi maupun pemberitaan kredibel yang membenarkan...,salah bahlil pln merugi salah bahlil pln merugi rakyat salah bahlil pln merugi salah bahlil pln merugi rakyat ditemukan pernyataan resmi maupun pemberitaan ditemukan pernyataan resmi maupun pemberitaan kredibel membenarkan,"salah,bahlil,pln,merugi,salah,bahlil,pln,merugi,rakyat,salah,bahlil,pln,merugi,salah,bahlil,pln,merugi,rakyat,ditemukan,pernyataan,resmi,maupun,pemberitaan,ditemukan,pernyataan,resmi,maupun,pemberitaan,kredibel,membenarkan",39,30,23.1,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/33418-salah-bahlil-pln-merugi-karena-rakyat-tidak-menghemat-listrik,2026-08-09 10:15:40,HOAX,1
1737,TurnBackHoax.id,"[SALAH] Indonesia Gabung Kubu Iran,... [SALAH] Indonesia Gabung Kubu Iran, Prabowo Deklarasi...","[SALAH] Indonesia Gabung Kubu Iran,... [SALAH] Indonesia Gabung Kubu Iran, Prabowo Deklarasi... [SALAH] Indonesia Gabung Kubu Iran,... [SALAH] Indonesia Gabung Kubu Iran, Prabowo Deklarasi... Tidak ditemukan pernyataan resmi atau pemberitaan... Tidak ditemukan pernyataan resmi atau pemberitaan kredibel yang membenarkan...",salah indonesia gabung kubu iran salah indonesia gabung kubu iran prabowo deklarasi salah indonesia gabung kubu iran salah indonesia gabung kubu iran prabowo deklarasi ditemukan pernyataan resmi pemberitaan ditemukan pernyataan resmi pemberitaan kredibel membenarkan,"salah,indonesia,gabung,kubu,iran,salah,indonesia,gabung,kubu,iran,prabowo,deklarasi,salah,indonesia,gabung,kubu,iran,salah,indonesia,gabung,kubu,iran,prabowo,deklarasi,ditemukan,pernyataan,resmi,pemberitaan,ditemukan,pernyataan,resmi,pemberitaan,kredibel,membenarkan",39,34,12.8,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/33377-salah-indonesia-gabung-kubu-iran-prabowo-deklarasi-perang-lawan-israel,2026-03-18 08:46:52,HOAX,1
1738,TurnBackHoax.id,[SALAH] Rusia Bakal Bikin Pangkalan... [SALAH] Rusia Bakal Bikin Pangkalan Militer di...,[SALAH] Rusia Bakal Bikin Pangkalan... [SALAH] Rusia Bakal Bikin Pangkalan Militer di... [SALAH] Rusia Bakal Bikin Pangkalan... [SALAH] Rusia Bakal Bikin Pangkalan Militer di... Kementerian Pertahanan RI menegaskan bahwa informasi... Kementerian Pertahanan RI menegaskan bahwa informasi tersebut tidak benar....,salah rusia bakal bikin pangkalan salah rusia bakal bikin pangkalan militer salah rusia bakal bikin pangkalan salah rusia bakal bikin pangkalan militer kementerian pertahanan ri menegaskan informasi kementerian pertahanan ri menegaskan informasi benar,"salah,rusia,bakal,bikin,pangkalan,salah,rusia,bakal,bikin,pangkalan,militer,salah,rusia,bakal,bikin,pangkalan,salah,rusia,bakal,bikin,pangkalan,militer,kementerian,pertahanan,ri,menegaskan,informasi,kementerian,pertahanan,ri,menegaskan,informasi,benar",39,33,15.4,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/33376-salah-rusia-bakal-bikin-pangkalan-militer-di-papua,2026-02-11 08:25:17,HOAX,1
1739,TurnBackHoax.id,[SALAH] Gus Yahya dan Dubes... [SALAH] Gus Yahya dan Dubes AS Ajak...,[SALAH] Gus Yahya dan Dubes... [SALAH] Gus Yahya dan Dubes AS Ajak... [SALAH] Gus Yahya dan Dubes... [SALAH] Gus Yahya dan Dubes AS Ajak... Tidak ditemukan informasi valid atau pemberitaan... Tidak ditemukan informasi valid atau pemberitaan kredibel yang membenarkan...,salah gus yahya dubes salah gus yahya dubes as ajak salah gus yahya dubes salah gus yahya dubes as ajak ditemukan informasi valid pemberitaan ditemukan informasi valid pemberitaan kredibel membenarkan,"salah,gus,yahya,dubes,salah,gus,yahya,dubes,as,ajak,salah,gus,yahya,dubes,salah,gus,yahya,dubes,as,ajak,ditemukan,informasi,valid,pemberitaan,ditemukan,informasi,valid,pemberitaan,kredibel,membenarkan",39,30,23.1,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/33363-salah-gus-yahya-dan-dubes-as-ajak-umat-islam-tolak-tindakan-iran,2026-03-15 08:45:01,HOAX,1
1740,TurnBackHoax.id,[PENIPUAN] Pendaftaran Bansos Kemensos Lewat... [PENIPUAN] Pendaftaran Bansos Kemensos Lewat Facebook,"[PENIPUAN] Pendaftaran Bansos Kemensos Lewat... [PENIPUAN] Pendaftaran Bansos Kemensos Lewat Facebook [PENIPUAN] Pendaftaran Bansos Kemensos Lewat... [PENIPUAN] Pendaftaran Bansos Kemensos Lewat Facebook Video yang beredar merupakan hasil rekayasa... Video yang beredar merupakan hasil rekayasa AI, probabilitas atau...",penipuan pendaftaran bansos kemensos lewat penipuan pendaftaran bansos kemensos lewat facebook penipuan pendaftaran bansos kemensos lewat penipuan pendaftaran bansos kemensos lewat facebook video beredar merupakan hasil rekayasa video beredar merupakan hasil rekayasa ai probabilitas,"penipuan,pendaftaran,bansos,kemensos,lewat,penipuan,pendaftaran,bansos,kemensos,lewat,facebook,penipuan,pendaftaran,bansos,kemensos,lewat,penipuan,pendaftaran,bansos,kemensos,lewat,facebook,video,beredar,merupakan,hasil,rekayasa,video,beredar,merupakan,hasil,rekayasa,ai,probabilitas",37,34,8.1,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/33356-penipuan-pendaftaran-bansos-kemensos-lewat-facebook,2026-02-06 08:22:12,HOAX,1
1741,TurnBackHoax.id,[SALAH Komandan Selat Hormuz: Kami... [SALAH Komandan Selat Hormuz: Kami Benci Indonesia...,"[SALAH Komandan Selat Hormuz: Kami... [SALAH Komandan Selat Hormuz: Kami Benci Indonesia... [SALAH Komandan Selat Hormuz: Kami... [SALAH Komandan Selat Hormuz: Kami Benci Indonesia... Faktanya, tidak ditemukan informasi resmi atau... Faktanya, tidak ditemukan informasi resmi atau pemberitaan kredibel yang...",salah komandan selat hormuz salah komandan selat hormuz benci indonesia salah komandan selat hormuz salah komandan selat hormuz benci indonesia faktanya ditemukan informasi resmi faktanya ditemukan informasi resmi pemberitaan kredibel,"salah,komandan,selat,hormuz,salah,komandan,selat,hormuz,benci,indonesia,salah,komandan,selat,hormuz,salah,komandan,selat,hormuz,benci,indonesia,faktanya,ditemukan,informasi,resmi,faktanya,ditemukan,informasi,resmi,pemberitaan,kredibel",39,30,23.1,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/33355-salah-komandan-selat-hormuz-kami-benci-indonesia-karena-berteman-dengan-as,2026-05-03 09:15:14,HOAX,1
1742,TurnBackHoax.id,[SALAH] Prabowo Perintahkan Siap Perang... [SALAH] Prabowo Perintahkan Siap Perang dengan Israel...,"[SALAH] Prabowo Perintahkan Siap Perang... [SALAH] Prabowo Perintahkan Siap Perang dengan Israel... [SALAH] Prabowo Perintahkan Siap Perang... [SALAH] Prabowo Perintahkan Siap Perang dengan Israel... Faktanya, Prabowo menyampaikan “berperan” bukan “berperang.”... Faktanya, Prabowo menyampaikan “berperan” bukan “berperang.” Tidak ada pernyataan...",salah prabowo perintahkan siap perang salah prabowo perintahkan siap perang israel salah prabowo perintahkan siap perang salah prabowo perintahkan siap perang israel faktanya prabowo menyampaikan be rupiah eran be rupiah erang faktanya prabowo menyampaikan be rupiah eran be rupiah erang pernyataan,"salah,prabowo,perintahkan,siap,perang,salah,prabowo,perintahkan,siap,perang,israel,salah,prabowo,perintahkan,siap,perang,salah,prabowo,perintahkan,siap,perang,israel,faktanya,prabowo,menyampaikan,be,rupiah,eran,be,rupiah,erang,faktanya,prabowo,menyampaikan,be,rupiah,eran,be,rupiah,erang,pernyataan",39,41,-5.1,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/33354-salah-prabowo-perintahkan-siap-perang-dengan-israel-usai-tewasnya-tiga-prajurit,2026-04-01 08:55:30,HOAX,1
1743,TurnBackHoax.id,"[SALAH] Video ""Prabowo Ajak Masyarakat... [SALAH] Video ""Prabowo Ajak Masyarakat Dukung Trump""","[SALAH] Video ""Prabowo Ajak Masyarakat... [SALAH] Video ""Prabowo Ajak Masyarakat Dukung Trump"" [SALAH] Video ""Prabowo Ajak Masyarakat... [SALAH] Video ""Prabowo Ajak Masyarakat Dukung Trump"" Video hasil rekayasa AI, probabilitas atau... Video hasil rekayasa AI, probabilitas atau kemungkinannya mencapai 99,3...",salah video prabowo ajak masyarakat salah video prabowo ajak masyarakat dukung trump salah video prabowo ajak masyarakat salah video prabowo ajak masyarakat dukung trump video hasil rekayasa ai probabilitas video hasil rekayasa ai probabilitas kemungkinannya mencapai 99,"salah,video,prabowo,ajak,masyarakat,salah,video,prabowo,ajak,masyarakat,dukung,trump,salah,video,prabowo,ajak,masyarakat,salah,video,prabowo,ajak,masyarakat,dukung,trump,video,hasil,rekayasa,ai,probabilitas,video,hasil,rekayasa,ai,probabilitas,kemungkinannya,mencapai,99",39,37,5.1,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/33353-salah-video-prabowo-ajak-masyarakat-dukung-trump,2026-05-10 09:19:33,HOAX,1
1744,TurnBackHoax.id,[SALAH] Puluhan Ribu Tentara Korea... [SALAH] Puluhan Ribu Tentara Korea Utara Bergerak...,"[SALAH] Puluhan Ribu Tentara Korea... [SALAH] Puluhan Ribu Tentara Korea Utara Bergerak... [SALAH] Puluhan Ribu Tentara Korea... [SALAH] Puluhan Ribu Tentara Korea Utara Bergerak... Tidak ditemukan informasi kredibel yang membenarkan... Tidak ditemukan informasi kredibel yang membenarkan klaim. Jadi, unggahan...",salah puluhan ribu tentara korea salah puluhan ribu tentara korea utara bergerak salah puluhan ribu tentara korea salah puluhan ribu tentara korea utara bergerak ditemukan informasi kredibel membenarkan ditemukan informasi kredibel membenarkan klaim jadi unggahan,"salah,puluhan,ribu,tentara,korea,salah,puluhan,ribu,tentara,korea,utara,bergerak,salah,puluhan,ribu,tentara,korea,salah,puluhan,ribu,tentara,korea,utara,bergerak,ditemukan,informasi,kredibel,membenarkan,ditemukan,informasi,kredibel,membenarkan,klaim,jadi,unggahan",39,35,10.3,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/33352-salah-puluhan-ribu-tentara-korea-utara-bergerak-ke-iran,2026-08-10 10:16:17,HOAX,1
1745,TurnBackHoax.id,[PENIPUAN] Pendaftaran Bansos Beras dan... [PENIPUAN] Pendaftaran Bansos Beras dan Minyak Lewat...,"[PENIPUAN] Pendaftaran Bansos Beras dan... [PENIPUAN] Pendaftaran Bansos Beras dan Minyak Lewat... [PENIPUAN] Pendaftaran Bansos Beras dan... [PENIPUAN] Pendaftaran Bansos Beras dan Minyak Lewat... Video yang beredar merupakan hasil rekayasa... Video yang beredar merupakan hasil rekayasa AI, probabilitas atau...",penipuan pendaftaran bansos beras penipuan pendaftaran bansos beras minyak lewat penipuan pendaftaran bansos beras penipuan pendaftaran bansos beras minyak lewat video beredar merupakan hasil rekayasa video beredar merupakan hasil rekayasa ai probabilitas,"penipuan,pendaftaran,bansos,beras,penipuan,pendaftaran,bansos,beras,minyak,lewat,penipuan,pendaftaran,bansos,beras,penipuan,pendaftaran,bansos,beras,minyak,lewat,video,beredar,merupakan,hasil,rekayasa,video,beredar,merupakan,hasil,rekayasa,ai,probabilitas",39,32,17.9,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/33333-penipuan-pendaftaran-bansos-beras-dan-minyak-lewat-facebook,2026-02-20 08:30:50,HOAX,1
1746,TurnBackHoax.id,[SALAH] Trump Menyerah Terhadap Iran [SALAH] Trump Menyerah Terhadap Iran,"[SALAH] Trump Menyerah Terhadap Iran [SALAH] Trump Menyerah Terhadap Iran [SALAH] Trump Menyerah Terhadap Iran [SALAH] Trump Menyerah Terhadap Iran Faktanya, Trump justru menuntut Iran menyerah... Faktanya, Trump justru menuntut Iran menyerah tanpa syarat. Jadi,...",salah trump menyerah iran salah trump menyerah iran salah trump menyerah iran salah trump menyerah iran faktanya trump justru menuntut iran menyerah faktanya trump justru menuntut iran menyerah syarat jadi,"salah,trump,menyerah,iran,salah,trump,menyerah,iran,salah,trump,menyerah,iran,salah,trump,menyerah,iran,faktanya,trump,justru,menuntut,iran,menyerah,faktanya,trump,justru,menuntut,iran,menyerah,syarat,jadi",35,30,14.3,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/33199-salah-trump-menyerah-terhadap-iran,2026-01-17 08:09:52,HOAX,1
1747,TurnBackHoax.id,[SALAH] Prabowo Ubah MBG Jadi... [SALAH] Prabowo Ubah MBG Jadi Pemberian Uang...,"[SALAH] Prabowo Ubah MBG Jadi... [SALAH] Prabowo Ubah MBG Jadi Pemberian Uang... [SALAH] Prabowo Ubah MBG Jadi... [SALAH] Prabowo Ubah MBG Jadi Pemberian Uang... Berdasarkan hasil penelusuran, tidak ditemukan pemberitaan... Berdasarkan hasil penelusuran, tidak ditemukan pemberitaan yang membenarkan narasi...",salah prabowo ubah mbg jadi salah prabowo ubah mbg jadi pemberian uang salah prabowo ubah mbg jadi salah prabowo ubah mbg jadi pemberian uang berdasarkan hasil penelusuran ditemukan pemberitaan berdasarkan hasil penelusuran ditemukan pemberitaan membenarkan narasi,"salah,prabowo,ubah,mbg,jadi,salah,prabowo,ubah,mbg,jadi,pemberian,uang,salah,prabowo,ubah,mbg,jadi,salah,prabowo,ubah,mbg,jadi,pemberian,uang,berdasarkan,hasil,penelusuran,ditemukan,pemberitaan,berdasarkan,hasil,penelusuran,ditemukan,pemberitaan,membenarkan,narasi",39,36,7.7,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/33198-salah-prabowo-ubah-mbg-jadi-pemberian-uang-tunai,2026-07-23 10:05:11,HOAX,1
1748,TurnBackHoax.id,"[SALAH] Video ""Warga Israel Melarikan... [SALAH] Video ""Warga Israel Melarikan Diri dari...","[SALAH] Video ""Warga Israel Melarikan... [SALAH] Video ""Warga Israel Melarikan Diri dari... [SALAH] Video ""Warga Israel Melarikan... [SALAH] Video ""Warga Israel Melarikan Diri dari... Video yang beredar merupakan rekaman aktivitas... Video yang beredar merupakan rekaman aktivitas masyarakat di Rupa...",salah video warga israel melarikan salah video warga israel melarikan salah video warga israel melarikan salah video warga israel melarikan video beredar merupakan rekaman aktivitas video beredar merupakan rekaman aktivitas masyarakat rupa,"salah,video,warga,israel,melarikan,salah,video,warga,israel,melarikan,salah,video,warga,israel,melarikan,salah,video,warga,israel,melarikan,video,beredar,merupakan,rekaman,aktivitas,video,beredar,merupakan,rekaman,aktivitas,masyarakat,rupa",39,32,17.9,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/33196-salah-video-warga-israel-melarikan-diri-dari-serangan-iran,2026-08-01 10:10:44,HOAX,1
1749,TurnBackHoax.id,[SALAH] Natalius Pigai: Kasus Penyiraman... [SALAH] Natalius Pigai: Kasus Penyiraman Air Keras...,[SALAH] Natalius Pigai: Kasus Penyiraman... [SALAH] Natalius Pigai: Kasus Penyiraman Air Keras... [SALAH] Natalius Pigai: Kasus Penyiraman... [SALAH] Natalius Pigai: Kasus Penyiraman Air Keras... Tidak ditemukan pernyataan Natalius Pigai seperti... Tidak ditemukan pernyataan Natalius Pigai seperti yang diklaim dalam...,salah natalius pigai kasus penyiraman salah natalius pigai kasus penyiraman air keras salah natalius pigai kasus penyiraman salah natalius pigai kasus penyiraman air keras ditemukan pernyataan natalius pigai ditemukan pernyataan natalius pigai diklaim,"salah,natalius,pigai,kasus,penyiraman,salah,natalius,pigai,kasus,penyiraman,air,keras,salah,natalius,pigai,kasus,penyiraman,salah,natalius,pigai,kasus,penyiraman,air,keras,ditemukan,pernyataan,natalius,pigai,ditemukan,pernyataan,natalius,pigai,diklaim",39,33,15.4,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/33195-salah-natalius-pigai-kasus-penyiraman-air-keras-tidak-ada-sangkut-pautnya-dengan-saya,2026-01-01 08:00:00,HOAX,1
1750,TurnBackHoax.id,"[SALAH] Video ""Perdana Menteri Israel... [SALAH] Video ""Perdana Menteri Israel Dimasukkan ke...","[SALAH] Video ""Perdana Menteri Israel... [SALAH] Video ""Perdana Menteri Israel Dimasukkan ke... [SALAH] Video ""Perdana Menteri Israel... [SALAH] Video ""Perdana Menteri Israel Dimasukkan ke... Video yang beredar merupakan rekaman peristiwa... Video yang beredar merupakan rekaman peristiwa serangan di Beirut,...",salah video perdana menteri israel salah video perdana menteri israel dimasukkan salah video perdana menteri israel salah video perdana menteri israel dimasukkan video beredar merupakan rekaman peristiwa video beredar merupakan rekaman peristiwa serangan beirut,"salah,video,perdana,menteri,israel,salah,video,perdana,menteri,israel,dimasukkan,salah,video,perdana,menteri,israel,salah,video,perdana,menteri,israel,dimasukkan,video,beredar,merupakan,rekaman,peristiwa,video,beredar,merupakan,rekaman,peristiwa,serangan,beirut",39,34,12.8,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/33194-salah-video-perdana-menteri-israel-dimasukkan-ke-ambulans,2026-07-31 10:10:07,HOAX,1
1751,TurnBackHoax.id,[SALAH] Vaksin BCG atau DPT... [SALAH] Vaksin BCG atau DPT Memicu Campak...,"[SALAH] Vaksin BCG atau DPT... [SALAH] Vaksin BCG atau DPT Memicu Campak... [SALAH] Vaksin BCG atau DPT... [SALAH] Vaksin BCG atau DPT Memicu Campak... Faktanya, vaksin BCG mengandung bakteri yang... Faktanya, vaksin BCG mengandung bakteri yang dilemahkan untuk mencegah...",salah vaksin bcg dpt salah vaksin bcg dpt memicu campak salah vaksin bcg dpt salah vaksin bcg dpt memicu campak faktanya vaksin bcg mengandung bakteri faktanya vaksin bcg mengandung bakteri dilemahkan mencegah,"salah,vaksin,bcg,dpt,salah,vaksin,bcg,dpt,memicu,campak,salah,vaksin,bcg,dpt,salah,vaksin,bcg,dpt,memicu,campak,faktanya,vaksin,bcg,mengandung,bakteri,faktanya,vaksin,bcg,mengandung,bakteri,dilemahkan,mencegah",39,32,17.9,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/33189-salah-vaksin-bcg-atau-dpt-memicu-campak-pada-bayi,2026-02-23 08:32:41,HOAX,1
1752,TurnBackHoax.id,"[SALAH Pigai: Yaqut Korupsi Sesuai... [SALAH Pigai: Yaqut Korupsi Sesuai Prosedur, Tidak...","[SALAH Pigai: Yaqut Korupsi Sesuai... [SALAH Pigai: Yaqut Korupsi Sesuai Prosedur, Tidak... [SALAH Pigai: Yaqut Korupsi Sesuai... [SALAH Pigai: Yaqut Korupsi Sesuai Prosedur, Tidak... Faktanya, tidak ditemukan informasi resmi atau... Faktanya, tidak ditemukan informasi resmi atau pemberitaan kredibel yang...",salah pigai yaqut korupsi sesuai salah pigai yaqut korupsi sesuai prosedur salah pigai yaqut korupsi sesuai salah pigai yaqut korupsi sesuai prosedur faktanya ditemukan informasi resmi faktanya ditemukan informasi resmi pemberitaan kredibel,"salah,pigai,yaqut,korupsi,sesuai,salah,pigai,yaqut,korupsi,sesuai,prosedur,salah,pigai,yaqut,korupsi,sesuai,salah,pigai,yaqut,korupsi,sesuai,prosedur,faktanya,ditemukan,informasi,resmi,faktanya,ditemukan,informasi,resmi,pemberitaan,kredibel",39,32,17.9,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/33188-salah-pigai-yaqut-korupsi-sesuai-prosedur-tidak-melanggar-ham,2026-03-31 08:54:53,HOAX,1
1753,TurnBackHoax.id,[SALAH] Mencium Kucing Mampu Sebabkan... [SALAH] Mencium Kucing Mampu Sebabkan Infeksi Otak,"[SALAH] Mencium Kucing Mampu Sebabkan... [SALAH] Mencium Kucing Mampu Sebabkan Infeksi Otak [SALAH] Mencium Kucing Mampu Sebabkan... [SALAH] Mencium Kucing Mampu Sebabkan Infeksi Otak Faktanya, meskipun kucing merupakan inang parasit... Faktanya, meskipun kucing merupakan inang parasit Toxoplasma, penularan ke...",salah mencium kucing mampu sebabkan salah mencium kucing mampu sebabkan infeksi otak salah mencium kucing mampu sebabkan salah mencium kucing mampu sebabkan infeksi otak faktanya meskipun kucing merupakan inang parasit faktanya meskipun kucing merupakan inang parasit toxoplasma penularan,"salah,mencium,kucing,mampu,sebabkan,salah,mencium,kucing,mampu,sebabkan,infeksi,otak,salah,mencium,kucing,mampu,sebabkan,salah,mencium,kucing,mampu,sebabkan,infeksi,otak,faktanya,meskipun,kucing,merupakan,inang,parasit,faktanya,meskipun,kucing,merupakan,inang,parasit,toxoplasma,penularan",39,38,2.6,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/33185-salah-mencium-kucing-mampu-sebabkan-infeksi-otak,2026-02-26 08:34:32,HOAX,1
1754,TurnBackHoax.id,[SALAH Bahlil Dorong PLN Naikkan... [SALAH Bahlil Dorong PLN Naikkan Harga Token...,"[SALAH Bahlil Dorong PLN Naikkan... [SALAH Bahlil Dorong PLN Naikkan Harga Token... [SALAH Bahlil Dorong PLN Naikkan... [SALAH Bahlil Dorong PLN Naikkan Harga Token... Faktanya, tidak ditemukan informasi resmi atau... Faktanya, tidak ditemukan informasi resmi atau pemberitaan kredibel yang...",salah bahlil dorong pln naikkan salah bahlil dorong pln naikkan harga token salah bahlil dorong pln naikkan salah bahlil dorong pln naikkan harga token faktanya ditemukan informasi resmi faktanya ditemukan informasi resmi pemberitaan kredibel,"salah,bahlil,dorong,pln,naikkan,salah,bahlil,dorong,pln,naikkan,harga,token,salah,bahlil,dorong,pln,naikkan,salah,bahlil,dorong,pln,naikkan,harga,token,faktanya,ditemukan,informasi,resmi,faktanya,ditemukan,informasi,resmi,pemberitaan,kredibel",39,34,12.8,HOAX,Hoax Media Sosial,https://turnbackhoax.id/articles/33184-salah-bahlil-dorong-pln-naikkan-harga-token-listrik,2026-02-12 08:25:54,HOAX,1
